run_id,timestamp,model,condition,accuracy,precision_macro,recall_macro,f1_macro,cluster_accuracy,cluster_top3_accuracy,cluster_gain,cluster_top3_gain,unknown_rate,n_examples,hard_negative_error_rate,ambiguous_accuracy,long_context_accuracy,ambiguous_examples,long_context_examples
c2ff5350,2026-05-24 12:43:25,flan_t5_large,guided,0.5989847715736041,0.5427569392348087,0.5900000000000001,0.5284514117199595,0.6091370558375635,0.5989847715736041,0.0101522842639594,0.0,0.0,197,,,,,
c2ff5350,2026-05-24 12:43:25,flan_t5_large,zero_shot,0.5025380710659898,0.5590976388077837,0.4734693877551021,0.4429066180618976,0.5634517766497462,0.5583756345177665,0.0609137055837564,0.0558375634517767,0.0101522842639593,197,,,,,
c2ff5350,2026-05-24 12:43:25,flan_t5_small,few_shot,0.0507614213197969,0.005175983436853,0.0476190476190476,0.0093370681605975,0.0507614213197969,0.0558375634517766,0.0,0.0050761421319796,0.5329949238578681,197,,,,,
c2ff5350,2026-05-24 12:43:25,flan_t5_small,guided,0.0507614213197969,0.0526315789473684,0.0476190476190476,0.0357396690019291,0.0507614213197969,0.0507614213197969,0.0,0.0,0.6903553299492385,197,,,,,
c2ff5350,2026-05-24 12:43:25,flan_t5_small,zero_shot,0.0253807106598984,0.0170068027210884,0.0238095238095238,0.0198412698412698,0.0253807106598984,0.0253807106598984,0.0,0.0,0.9289340101522844,197,,,,,
eb760477,2026-05-24 17:55:58,flan_t5_base,few_shot,0.18907563025210083,0.20942779060514746,0.17854785478547858,0.17796876192534217,0.22584033613445378,0.19327731092436976,0.03676470588235295,0.00420168067226892,0.7184873949579832,952,0.0,0.09734513274336283,0.20812182741116753,339.0,591.0
eb760477,2026-05-24 17:55:58,flan_t5_base,guided,0.18172268907563024,0.24008557840316974,0.18209570957095708,0.17652578428736124,0.532563025210084,0.20483193277310924,0.35084033613445376,0.023109243697478993,0.06512605042016807,952,0.011554621848739496,0.1415929203539823,0.20473773265651438,339.0,591.0
eb760477,2026-05-24 17:55:58,flan_t5_base,zero_shot,0.06407563025210083,0.04956213453190098,0.060396039603960394,0.046655755801144026,0.3707983193277311,0.08508403361344538,0.3067226890756303,0.021008403361344546,0.30987394957983194,952,0.0,0.04129793510324484,0.06429780033840947,339.0,591.0
eb760477,2026-05-24 17:55:58,flan_t5_large,few_shot,0.4632352941176471,0.45347552334655655,0.44394153701084393,0.4038197245810574,0.6848739495798319,0.5031512605042017,0.22163865546218486,0.03991596638655459,0.12394957983193278,952,0.02100840336134454,0.3215339233038348,0.43316412859560066,339.0,591.0
eb760477,2026-05-24 17:55:58,flan_t5_large,guided,0.5766806722689075,0.5530430446111101,0.5673267326732674,0.5260190581674995,0.8382352941176471,0.6281512605042017,0.26155462184873957,0.05147058823529416,0.059873949579831935,952,0.0273109243697479,0.49852507374631266,0.5516074450084603,339.0,591.0
eb760477,2026-05-24 17:55:58,flan_t5_large,zero_shot,0.45588235294117646,0.4458069305513851,0.43563177746346066,0.3884857081841818,0.7205882352941176,0.5063025210084033,0.2647058823529412,0.05042016806722688,0.0819327731092437,952,0.018907563025210083,0.336283185840708,0.4365482233502538,339.0,591.0
